names	cluster
PDK3	25
PRKACB	27
SIK2	76
PRKG1	100
SIK1	120
MTOR	40
STK38	82
PTK7	20
TTK	14
NRBP1	102
RPS6KA6	39
PIM2	34
DDR1	24
RAGE	121
DYRK2	122
FASTKD5	22
CDK13	123
CDK16	77
BRD2	25
NPR1	124
CKM	53
PRKACG	4
CDK17	86
CABC1	9
CDK11A	88
ROS1	71
CDK20	46
MAK	36
BRD3	125
CDK11B	9
CDK15	28
CDK19	7
CDK8	53
CDC42BPG	53
AK1	29
CDK3	68
EPHA7	44
MAP4K3	25
RIOK2	51
RIOK1	27
PINK1	45
ICK	34
HK1	26
GRK5	104
BMP2K	29
FRK	14
ROR2	98
GSG2	68
PRPF4B	126
MASTL	16
CLK4	1
HIPK4	60
CDK14	37
DYRK4	13
CDK18	66
STYK1	9
CDK12	37
DCLK3	14
CDKL3	93
CLK1	127
SRPK3	8
AURKC	34
ADRBK2	10
ADCK4	23
TP53RK	106
CAMK1G	128
NEK1	47
STK33	103
DYRK3	9
STK40	81
TSSK2	93
TRIB2	55
EPHA5	23
PAK7	70
DCLK2	38
FN3KRP	72
PRKX	43
ACVR1C	27
PCK2	90
EPHA6	42
FLT3	129
NEK10	34
MYLK3	2
CSNK1G2	44
PKN3	130
EIF2AK1	131
CSNK1G1	73
NEK3	51
EPHA10	13
MINK1	132
PRKY	1
CSNK1G3	9
AURKA	34
STK10	40
STK17B	81
HUNK	6
TNK1	24
GRK7	25
GRK6	10
WNK3	26
TEX14	18
SRMS	2
