names	cluster
PDK3	13
PRKACB	73
SIK2	85
PRKG1	4
SIK1	4
MTOR	23
STK38	4
PTK7	86
TTK	3
NRBP1	87
RPS6KA6	22
PIM2	88
DDR1	89
RAGE	17
DYRK2	21
FASTKD5	26
CDK13	4
CDK16	4
BRD2	13
NPR1	90
CKM	91
PRKACG	4
CDK17	49
CABC1	92
CDK11A	51
ROS1	43
CDK20	4
MAK	93
BRD3	2
CDK11B	92
CDK15	16
CDK19	6
CDK8	4
CDC42BPG	94
AK1	95
CDK3	96
EPHA7	25
MAP4K3	13
RIOK2	4
RIOK1	41
PINK1	26
ICK	97
HK1	4
GRK5	38
BMP2K	98
FRK	3
ROR2	57
GSG2	99
PRPF4B	17
MASTL	100
CLK4	1
HIPK4	4
CDK14	36
DYRK4	101
CDK18	37
STYK1	102
CDK12	27
DCLK3	103
CDKL3	104
CLK1	5
SRPK3	7
AURKC	97
ADRBK2	105
ADCK4	106
TP53RK	64
CAMK1G	7
NEK1	8
STK33	66
DYRK3	107
STK40	76
TSSK2	108
TRIB2	31
EPHA5	4
PAK7	42
DCLK2	109
FN3KRP	110
PRKX	24
ACVR1C	73
PCK2	53
EPHA6	3
FLT3	15
NEK10	111
MYLK3	2
CSNK1G2	25
PKN3	112
EIF2AK1	24
CSNK1G1	45
NEK3	113
EPHA10	14
MINK1	29
PRKY	1
CSNK1G3	114
AURKA	4
STK10	115
STK17B	116
HUNK	117
TNK1	118
GRK7	13
GRK6	119
WNK3	120
TEX14	121
SRMS	122
