names	cluster
TNK2	16
CSF1R	40
NTRK2	75
ABL2	69
INSRR	8
NME3	8
NME2	48
ALK	2
HIPK3	37
AKT2	29
TRIB3	7
PAK3	21
DMPK	11
MST4	3
IKBKE	50
ROCK2	51
DSTYK	69
LRRK1	38
STK25	12
PASK	44
STK16	11
TTBK1	33
TTBK2	63
AATK	52
LMTK2	23
MAP3K1	53
PIK3CD	61
PAK6	18
PI4KA	56
LTK	28
MLKL	77
CDK1	54
BRD4	7
VRK2	58
UHMK1	55
CDKL5	14
WNK2	71
MYLK2	70
GUCY2D	11
EPHB4	56
AK2	14
KHK	12
TNIK	21
PDXK	51
MELK	18
SLK	57
ROR1	4
VRK1	5
VRK3	41
PI4K2B	61
PGK1	58
BRAF	77
PRKD2	18
BLK	7
CSNK1E	59
CASK	14
HIPK1	37
SIK3	8
EPHA1	47
ULK2	47
CDC42BPB	47
ULK1	3
MAST1	18
MAST3	12
KIAA1804	37
DYRK1A	4
SRPK1	60
SRPK2	29
NUAK1	29
LRRK2	61
NME7	50
TESK1	20
RIOK3	62
PFKP	12
PLK2	2
PDK3	19
PRKACB	63
SIK2	37
PRKG1	64
SIK1	60
MTOR	65
STK38	51
PTK7	1
TTK	16
NRBP1	12
RPS6KA6	14
PIM2	61
DDR1	34
RAGE	31
DYRK2	40
FASTKD5	8
CDK13	48
CDK16	37
BRD2	19
NPR1	19
CKM	33
PRKACG	5
CDK17	11
CABC1	2
CDK11A	66
ROS1	67
CDK20	54
MAK	40
BRD3	16
CDK11B	2
CDK15	68
CDK19	18
CDK8	33
CDC42BPG	33
AK1	31
CDK3	24
EPHA7	69
MAP4K3	19
RIOK2	70
RIOK1	63
PINK1	12
ICK	74
HK1	2
GRK5	71
BMP2K	35
FRK	16
ROR2	72
GSG2	24
PRPF4B	31
MASTL	15
CLK4	56
HIPK4	37
CDK14	49
DYRK4	21
CDK18	24
STYK1	2
CDK12	73
DCLK3	16
CDKL3	47
CLK1	4
SRPK3	13
AURKC	74
ADRBK2	4
ADCK4	22
TP53RK	75
CAMK1G	13
NEK1	17
STK33	76
DYRK3	2
STK40	77
TSSK2	47
TRIB2	78
EPHA5	22
PAK7	26
DCLK2	30
FN3KRP	50
PRKX	79
ACVR1C	63
PCK2	36
EPHA6	43
FLT3	59
NEK10	61
MYLK3	11
CSNK1G2	41
PKN3	71
EIF2AK1	27
CSNK1G1	53
NEK3	70
EPHA10	21
MINK1	9
PRKY	56
CSNK1G3	60
AURKA	61
STK10	65
STK17B	77
HUNK	4
TNK1	34
GRK7	19
GRK6	47
WNK3	2
TEX14	6
SRMS	11
